id	license	rightsHolder	institutionCode	collectionCode	basisOfRecord	occurrenceID	recordNumber	organismQuantity	organismQuantityType	occurrenceStatus	eventDate	year	month	day	countryCode	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	scientificName	kingdom	phylum	class	order	family	taxonRank	vernacularName
MST-DK-invasives-1396	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1396	1396	20	Individuals	PRESENT	2018-07-03	2018	07	03	DK	54.79974122	11.64116293		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-1397	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1397	1397	6	Square meters	PRESENT	2018-07-03	2018	07	03	DK	55.6170938	8.487069569		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1400	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1400	1400	1	Individuals	PRESENT	2018-07-04	2018	07	04	DK	54.9034196	9.425902578		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-1404	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1404	1404	20	Individuals	PRESENT	2018-07-05	2018	07	05	DK	55.97298017	12.41497445		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1407	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1407	1407	3	Individuals	PRESENT	2018-07-05	2018	07	05	DK	56.31007998	9.688155289		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-1410	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1410	1410	5	Individuals	PRESENT	2018-07-02	2018	07	02	DK	55.11063119	10.49858222		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1411	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1411	1411	50	Individuals	PRESENT	2018-07-02	2018	07	02	DK	55.17737359	10.53903912		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1415	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1415	1415	20	Individuals	PRESENT	2018-07-07	2018	07	07	DK	55.71080058	12.49509718		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1416	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1416	1416	25	Square meters	PRESENT	2018-07-07	2018	07	07	DK	54.97410837	11.52031572		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1417	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1417	1417	8	Square meters	PRESENT	2018-07-07	2018	07	07	DK	54.97804387	11.52324169		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1418	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1418	1418	10	Square meters	PRESENT	2018-07-07	2018	07	07	DK	54.97326031	11.51392769		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1419	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1419	1419	10	Square meters	PRESENT	2018-07-07	2018	07	07	DK	56.18414861	8.7649396		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1420	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1420	1420	10	Individuals	PRESENT	2018-07-06	2018	07	06	DK	54.97170196	9.101890955		Alopochen aegyptiaca, (Linnaeus, 1766)	Animalia 	Chordata 	Aves 	Anseriformes 	Anatidae 	SPECIES	Nilgås
MST-DK-invasives-1423	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1423	1423	30	Individuals	PRESENT	2018-07-09	2018	07	09	DK	55.33801623	10.69115707		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-1424	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1424	1424	4	Individuals	PRESENT	2018-07-10	2018	07	10	DK	55.26867862	11.41146616		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-1425	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1425	1425	1	Individuals	PRESENT	2018-07-05	2018	07	05	DK	56.27212001	10.63261533		Neovison vison, (Schreber, 1777)	Animalia 	Chordata 	Mammalia 	Carnivora 	Mustelidae 	SPECIES	Mink
MST-DK-invasives-1426	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1426	1426	1500	Square meters	PRESENT	2018-07-10	2018	07	10	DK	55.36693231	11.27605531		Pastinaca sativa, L.	Plantae 	Magnoliophyta	Magnoliopsida 	Apiales 	Apiaceae 	SPECIES	Pastinak
MST-DK-invasives-1427	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1427	1427	500	Square meters	PRESENT	2018-06-20	2018	06	20	DK	55.7810868	12.26779281		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-1428	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1428	1428	200	Individuals	PRESENT	2018-07-25	2018	07	25	DK	55.78460093	12.21585783		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-1429	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1429	1429	2000	Individuals	PRESENT	2017-07-16	2017	07	16	DK	55.04179055	12.18532579		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1430	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1430	1430	1	Individuals	PRESENT	2018-07-10	2018	07	10	DK	55.69183859	9.401388302		Alopochen aegyptiaca, (Linnaeus, 1766)	Animalia 	Chordata 	Aves 	Anseriformes 	Anatidae 	SPECIES	Nilgås
MST-DK-invasives-1431	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1431	1431	200	Square meters	PRESENT	2018-07-01	2018	07	01	DK	55.04648267	10.665086		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1433	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1433	1433	10	Square meters	PRESENT	2018-07-12	2018	07	12	DK	56.00427912	9.842365786		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1437	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1437	1437	250	Square meters	PRESENT	2018-07-12	2018	07	12	DK	55.94297756	12.29786474		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-1438	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1438	1438	8	Square meters	PRESENT	2018-07-06	2018	07	06	DK	55.87213201	9.795707748		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1449	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1449	1449	1	Individuals	PRESENT	2018-07-17	2018	07	17	DK	55.18695562	9.444030855		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-1450	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1450	1450	1	Individuals	PRESENT	2018-06-17	2018	06	17	DK	55.18889879	9.44265017		Ondatra zibethicus, L.	Animalia 	Chordata	Mammalia 	Rodentia 	Cricetidae 	SPECIES	Bisamrotte
MST-DK-invasives-1451	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1451	1451	12	Individuals	PRESENT	2018-07-17	2018	07	17	DK	55.12427015	9.434464473		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1454	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1454	1454	1	Individuals	PRESENT	2018-07-18	2018	07	18	DK	55.56171542	8.705573083		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-1455	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1455	1455	200	Square meters	PRESENT	2018-07-14	2018	07	14	DK	56.06604699	12.51816261		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-1457	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1457	1457	10	Individuals	PRESENT	2018-06-13	2018	06	13	DK	56.08126292	12.52537009		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1458	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1458	1458	50	Square meters	PRESENT	2018-06-13	2018	06	13	DK	56.06709353	12.52490334		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1459	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1459	1459	100	Square meters	PRESENT	2018-07-13	2018	07	13	DK	56.06751254	12.52557941		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1462	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1462	1462	1	Individuals	PRESENT	2018-07-20	2018	07	20	DK	55.67680808	12.48797592		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1463	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1463	1463	10	Square meters	PRESENT	2018-07-20	2018	07	20	DK	55.67795048	12.55638854		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1465	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1465	1465	6	Square meters	PRESENT	2018-07-14	2018	07	14	DK	55.65221183	12.47971822		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1466	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1466	1466	1	Individuals	PRESENT	2018-07-20	2018	07	20	DK	55.44292058	8.613499678		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-1467	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1467	1467	1	Individuals	PRESENT	2018-07-21	2018	07	21	DK	55.70430624	12.36829154		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-1469	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1469	1469	3	Square meters	PRESENT	2018-07-19	2018	07	19	DK	55.12682537	9.461014215		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1470	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1470	1470	12	Square meters	PRESENT	2018-07-19	2018	07	19	DK	55.12427028	9.434426839		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1471	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1471	1471	30	Square meters	PRESENT	2018-07-22	2018	07	22	DK	55.77228042	12.48273126		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1472	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1472	1472	30	Square meters	PRESENT	2018-07-22	2018	07	22	DK	55.76988468	12.48806807		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1473	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1473	1473	10	Square meters	PRESENT	2018-07-22	2018	07	22	DK	55.77209744	12.49120091		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1475	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1475	1475	1	Individuals	PRESENT	2018-07-16	2018	07	16	DK	55.48367428	10.07551411		Neovison vison, (Schreber, 1777)	Animalia 	Chordata 	Mammalia 	Carnivora 	Mustelidae 	SPECIES	Mink
MST-DK-invasives-1476	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1476	1476	1	Individuals	PRESENT	2018-07-23	2018	07	23	DK	55.47027355	10.05722761		Neovison vison, (Schreber, 1777)	Animalia 	Chordata 	Mammalia 	Carnivora 	Mustelidae 	SPECIES	Mink
MST-DK-invasives-1478	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1478	1478	10	Square meters	PRESENT	2018-07-22	2018	07	22	DK	55.15921944	8.947253212		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1479	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1479	1479	1	Individuals	PRESENT	2018-04-14	2018	04	14	DK	55.52805483	9.33065222		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-1481	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1481	1481	50	Square meters	PRESENT	2018-07-24	2018	07	24	DK	55.3902955	10.47140287		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-1482	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1482	1482	1	Individuals	PRESENT	2018-07-24	2018	07	24	DK	55.80685663	9.560106071		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-1483	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1483	1483	80	Square meters	PRESENT	2018-07-25	2018	07	25	DK	56.0613761	12.55692089		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1484	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1484	1484	400	Square meters	PRESENT	2018-07-25	2018	07	25	DK	56.06387923	12.54984331		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1486	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1486	1486	340	Square meters	PRESENT	2018-07-25	2018	07	25	DK	56.0677534	12.5534946		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1487	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1487	1487	1530	Square meters	PRESENT	2018-07-25	2018	07	25	DK	56.06420193	12.5502941		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1489	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1489	1489	2	Individuals	PRESENT	2018-07-24	2018	07	24	DK	56.1041909	8.239356081		Alopochen aegyptiaca, (Linnaeus, 1766)	Animalia 	Chordata 	Aves 	Anseriformes 	Anatidae 	SPECIES	Nilgås
MST-DK-invasives-1493	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1493	1493	20	Square meters	PRESENT	2018-07-26	2018	07	26	DK	55.4983713	9.499534661		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1495	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1495	1495	1	Square meters	PRESENT	2018-07-27	2018	07	27	DK	56.01285313	11.96523195		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1496	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1496	1496	3	Square meters	PRESENT	2018-07-27	2018	07	27	DK	55.98147583	11.87333427		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1499	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1499	1499	5	Individuals	PRESENT	2018-07-29	2018	07	29	DK	55.44155092	12.02748701		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-1500	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1500	1500	2	Individuals	PRESENT	2018-07-29	2018	07	29	DK	55.64727548	12.58763991		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-1502	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1502	1502	100	Individuals	PRESENT	2018-07-30	2018	07	30	DK	55.63450637	12.59534008		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-1503	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1503	1503	1	Individuals	PRESENT	2018-07-31	2018	07	31	DK	55.77807688	9.569259		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-1506	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1506	1506	1	Individuals	PRESENT	2018-07-31	2018	07	31	DK	55.42496483	10.46480103		Trachemys scripta subsp.	Animalia 	Chordata 	Reptilia 	Chelonia 	Emydidae 	SPECIES	Terrapin
MST-DK-invasives-1507	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1507	1507	20	Individuals	PRESENT	2018-07-13	2018	07	13	DK	55.29404276	9.069493055		Pacifastacus leniusculus, (Dana, 1852)	Animalia 	Arthropoda	Malacostraca 	Decapoda 	Astacidae	SPECIES	Signalkrebs
MST-DK-invasives-1511	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1511	1511	4	Individuals	PRESENT	2018-08-01	2018	08	01	DK	55.57133937	9.521643861		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-1516	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-1516	1516	1	Individuals	PRESENT	2018-07-31	2018	07	31	DK	54.99405522	9.981623975		Hemigrapsus takanoi, Asakura & Watanabe, 2005	Animalia 	Arthropoda 	Malacostraca 	Decapoda 	Varunidae	SPECIES	Pensel-klippekrabbe
